orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
117062,2024-09-16,03:44:00,35,Delivered,Debit Card,349.0,Gaurav Shere,Ahmedabad,296.0,Golden Treats,Nashik,Pizza,,689.0,49.0,0.0,,,34.45,772.45,,,,,,,,
117063,2024-07-14,16:51:00,36,Delivered,Credit Card,8800.0,Sanya Ray,Nagpur,1165.0,Green Treats,Mumbai,Fast Food,,665.0,20.0,0.0,,,33.25,718.25,5.0,8.0,5.0,Packaging was excellent and food was hot.,Positive,29.5,202.7,Stormy
117063,2024-07-14,16:51:00,36,Delivered,Credit Card,8800.0,Sanya Ray,Nagpur,1165.0,Green Treats,Mumbai,Fast Food,,665.0,20.0,0.0,,,33.25,718.25,5.0,8.0,5.0,Packaging was excellent and food was hot.,Positive,26.2,115.9,Clear
117063,2024-07-14,16:51:00,36,Delivered,Credit Card,8800.0,Sanya Ray,Nagpur,1165.0,Green Treats,Mumbai,Fast Food,,665.0,20.0,0.0,,,33.25,718.25,5.0,8.0,5.0,Packaging was excellent and food was hot.,Positive,36.0,92.1,Clear
117064,2023-09-25,16:29:00,39,Delivered,Net Banking,2555.0,Kala Ratta,Chandigarh,59.0,The Bites,Bhopal,Italian,,583.0,20.0,0.0,,,29.15,632.15,4.0,3.0,3.0,"Loved the taste, will order again.",Positive,33.6,0.0,Foggy
117064,2023-09-25,16:29:00,39,Delivered,Net Banking,2555.0,Kala Ratta,Chandigarh,59.0,The Bites,Bhopal,Italian,,583.0,20.0,0.0,,,29.15,632.15,4.0,3.0,3.0,"Loved the taste, will order again.",Positive,34.8,43.6,Foggy
117064,2023-09-25,16:29:00,39,Delivered,Net Banking,2555.0,Kala Ratta,Chandigarh,59.0,The Bites,Bhopal,Italian,,583.0,20.0,0.0,,,29.15,632.15,4.0,3.0,3.0,"Loved the taste, will order again.",Positive,20.6,136.5,Humid
117066,2024-11-11,21:28:00,52,Delivered,Cash on Delivery,690.0,Geetika Hora,Coimbatore,274.0,The Point,Bengaluru,Mexican,,788.0,30.0,78.8,ZOMKA42N,Late Night Cravings,39.4,778.6,5.0,4.0,5.0,Delivery partner was very polite.,Positive,22.0,7.8,Clear
117068,2024-04-02,20:52:00,20,Delivered,UPI,329.0,Nikita Chowdhury,Nagpur,996.0,Blue Treats,Bhubaneswar,,,418.0,40.0,0.0,,,20.9,478.9,4.0,5.0,5.0,Great food and fast delivery!,Positive,35.5,0.0,Humid
117069,2023-01-14,18:32:00,54,Delivered Late,Credit Card,564.0,lajita keer,Pune,1158.0,Spicy Diner,Hyderabad,BBQ,,98.0,20.0,24.5,ZOMNRTXE,Mega Cashback Week,4.9,98.4,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,,,
117071,2024-02-16,17:52:00,45,Delivered,Debit Card,9680.0,George Dayal,Nashik,737.0,Blue Diner,Nashik,North Indian,,130.0,0.0,52.0,ZOM211CP,App Exclusive Deal,6.5,84.5,4.0,4.0,3.0,Delivery partner was very polite.,Positive,21.6,0.0,Cloudy
117072,2024-10-30,20:22:00,27,Delivered,Wallet,212.0,Joshua Dyal,Hyderabad,383.0,Golden Hub,Raipur,Bakery,,511.0,30.0,0.0,,,25.55,566.55,4.0,3.0,5.0,Great food and fast delivery!,Positive,,,
117073,2024-11-18,10:52:00,64,Delivered Late,Debit Card,2233.0, Janaki Devi  ,Nagpur,569.0,Grand Cafe,Kochi,BBQ,,62.0,40.0,15.5,ZOMNUXAL,Great Indian Food Fest,3.1,89.6,2.0,3.0,2.0,Food arrived cold and late.,Negative,16.9,0.0,Clear
117075,2024-09-04,21:24:00,29,Delivered,Net Banking,3452.0,Anvi Brar,Hyderabad,542.0,The Diner,Lucknow,Thai,,206.0,40.0,0.0,,,10.3,256.3,2.0,1.0,3.0,Wrong item delivered.,Negative,31.0,4.6,Clear
117075,2024-09-04,21:24:00,29,Delivered,Net Banking,3452.0,Anvi Brar,Hyderabad,542.0,The Diner,Lucknow,Thai,,206.0,40.0,0.0,,,10.3,256.3,2.0,1.0,3.0,Wrong item delivered.,Negative,35.8,516.5,Humid
117077,2023-10-07,19:57:00,37,Delivered,Cash on Delivery,2160.0,Reyansh Chatterjee,Chandigarh,926.0,Urban Bites,Nashik,Healthy Food,,333.0,49.0,83.25,ZOMT7PGC,Great Indian Food Fest,16.65,315.4,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,,,
117080,2024-05-27,12:27:00,57,Delivered Late,UPI,9515.0,Frederick Peri,Vadodara,324.0,Green Point,Jaipur,Pizza,,298.0,30.0,89.4,ZOMRQU8U,Republic Day Offer,14.9,253.5,1.0,2.0,2.0,Delivery took way too long.,Negative,,,
117081,2024-04-29,13:53:00,22,Delivered,UPI,7520.0,Charvi Bath,Calcutta,1057.0,Urban Point,Bhopal,Thai,,451.0,40.0,135.3,ZOMRHK2F,Weekend Bonanza,22.55,378.25,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,37.9,0.0,Cloudy
117082,2023-10-04,14:55:00,36,Delivered,Debit Card,5066.0,Praneel Jayaraman,Visakhapatnam,8.0,Green Diner,Mumbai,Desserts,,432.0,49.0,0.0,,,21.6,502.6,5.0,5.0,5.0,Great food and fast delivery!,Positive,,,
117083,2024-01-29,11:51:00,28,Delivered,UPI,527.0,Chaaya Bera,Lucknow,,,,,,409.0,25.0,0.0,,,20.45,454.45,5.0,4.0,5.0,Great food and fast delivery!,Positive,,,
117084,2024-03-13,21:11:00,17,Delivered,Net Banking,5892.0,Aahana Grover,Ahmedabad,979.0,Grand Point,Jaipur,Chinese,,323.0,25.0,161.5,ZOMKE22W,First Order Free Delivery,16.15,202.65,3.0,4.0,4.0,"Food was okay, nothing special.",Neutral,32.2,0.9,Clear
117084,2024-03-13,21:11:00,17,Delivered,Net Banking,5892.0,Aahana Grover,Ahmedabad,979.0,Grand Point,Jaipur,Chinese,,323.0,25.0,161.5,ZOMKE22W,First Order Free Delivery,16.15,202.65,3.0,4.0,4.0,"Food was okay, nothing special.",Neutral,29.6,14.3,Clear
117085,2023-06-05,08:05:00,31,Delivered,Net Banking,7101.0,Yadavi Zachariah,Hyderabad,1077.0,Urban Kitchen,Bengaluru,Continental,,316.0,49.0,0.0,,,15.8,380.8,4.0,3.0,5.0,Best biryani in town!,Positive,24.9,26.2,Clear
117085,2023-06-05,08:05:00,31,Delivered,Net Banking,7101.0,Yadavi Zachariah,Hyderabad,1077.0,Urban Kitchen,Bengaluru,Continental,,316.0,49.0,0.0,,,15.8,380.8,4.0,3.0,5.0,Best biryani in town!,Positive,30.6,0.0,Foggy
117086,2023-03-03,23:40:00,24,Delivered,UPI,3477.0,Samesh Bhagat,Jaipur,394.0,Royal Point,Guwahati,Sushi,,358.0,0.0,0.0,,,17.9,375.9,2.0,3.0,1.0,Quality was not up to the mark.,Negative,58.7,0.7,Clear
117086,2023-03-03,23:40:00,24,Delivered,UPI,3477.0,Samesh Bhagat,Jaipur,394.0,Royal Point,Guwahati,Sushi,,358.0,0.0,0.0,,,17.9,375.9,2.0,3.0,1.0,Quality was not up to the mark.,Negative,38.4,0.0,Cloudy
117087,2024-02-11,13:49:00,24,Delivered,Wallet,2131.0,Anita Walla,Lucknow,1065.0, The Hub  ,Nashik,Pizza,,506.0,25.0,50.6,ZOMVHUJJ,Festive Feast,25.3,505.7,,,,,,16.5,3.1,Humid
117087,2024-02-11,13:49:00,24,Delivered,Wallet,2131.0,Anita Walla,Lucknow,1065.0, The Hub  ,Nashik,Pizza,,506.0,25.0,50.6,ZOMVHUJJ,Festive Feast,25.3,505.7,,,,,,14.1,0.0,Clear
117088,2023-09-12,07:33:00,48,Delivered Late,Debit Card,7017.0,Jacob Wadhwa,Kolkata,544.0,Blue Cafe,Lucknow,Mexican,,431.0,0.0,0.0,,,21.55,452.55,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,,,
117090,2023-06-05,20:58:00,38,Delivered,UPI,3035.0,Samuel Seshadri,Delhi,652.0,Urban Point,Hyderabad,Chinese,,265.0,30.0,0.0,,,13.25,308.25,3.0,3.0,2.0,Average experience.,Neutral,38.7,1.9,Clear
117090,2023-06-05,20:58:00,38,Delivered,UPI,3035.0,Samuel Seshadri,Delhi,652.0,Urban Point,Hyderabad,Chinese,,265.0,30.0,0.0,,,13.25,308.25,3.0,3.0,2.0,Average experience.,Neutral,31.7,33.2,Humid
117093,2023-12-21,09:18:00,33,Delivered,Wallet,3356.0,Onveer Khalsa,Patna,1029.0,Curry Kitchen,Vadodara,Bakery,,371.0,25.0,185.5,ZOMMN0VB,Late Night Cravings,18.55,229.05,,,,,,17.2,1.8,Cloudy
117094,2023-09-28,20:33:00,38,Delivered,Wallet,4191.0,Utkarsh Pradhan,Raipur,747.0,royal bites,Pune,North Indian,,334.0,30.0,0.0,,,16.7,380.7,3.0,4.0,3.0,,Neutral,24.8,0.0,Cloudy
117097,2023-09-06,16:54:00,41,Delivered,Debit Card,11271.0,Daksh Naik,Surat,775.0,The Bites,Delhi,Desserts,,242.0,25.0,0.0,,,12.1,279.1,5.0,5.0,5.0,Best biryani in town!,Positive,,,
117098,2024-09-24,20:10:00,41,Delivered,UPI,10512.0,David Dey,Mumbai,760.0,Urban Bites,Chandigarh,Mexican,,538.0,40.0,215.2,ZOM7U63N,Republic Day Offer,26.9,389.7,5.0,4.0,4.0,Best biryani in town!,Positive,36.1,327.0,Rainy
117098,2024-09-24,20:10:00,41,Delivered,UPI,10512.0,David Dey,Mumbai,760.0,Urban Bites,Chandigarh,Mexican,,538.0,40.0,215.2,ZOM7U63N,Republic Day Offer,26.9,389.7,5.0,4.0,4.0,Best biryani in town!,Positive,27.9,139.9,Clear
117102,2023-10-03,17:06:00,59,Delivered Late,UPI,128.0,Ijaya Soni,Surat,916.0,Grand Kitchen,Lucknow,Mexican,,156.0,0.0,0.0,,,7.8,163.8,5.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,23.2,0.0,Clear
117102,2023-10-03,17:06:00,59,Delivered Late,UPI,128.0,Ijaya Soni,Surat,916.0,Grand Kitchen,Lucknow,Mexican,,156.0,0.0,0.0,,,7.8,163.8,5.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,24.1,0.0,Cloudy
117103,2023-12-02,12:53:00,18,Delivered,Wallet,4540.0,Nimrat Banik,Patna,927.0,The House,Indore,BBQ,,302.0,25.0,0.0,,,15.1,342.1,3.0,4.0,4.0,Delivery was on time but food was mediocre.,Neutral,,,
117105,2024-06-24,22:56:00,22,Delivered,Net Banking,7390.0,Yug Mitter,Indore,200.0,Golden Bites,Chennai,Healthy Food,,159.0,40.0,23.85,ZOMKE16P,New User Special,7.95,183.1,5.0,5.0,4.0,Delivery partner was very polite.,Positive,,,
117106,2024-12-05,09:29:00,29,Delivered,Debit Card,6934.0,Bhavya Wagle,Surat,,,,,,530.0,30.0,106.0,ZOMVX6UU,Summer Splash,26.5,480.5,3.0,3.0,2.0,"Food was okay, nothing special.",Neutral,,,
117107,2024-12-10,16:44:00,34,Delivered,Wallet,626.0,Prisha Randhawa,Jaipur,,,,,,376.0,30.0,94.0,ZOM66FQ7,Republic Day Offer,18.8,330.8,3.0,3.0,3.0,Average experience.,Neutral,,,
117108,2023-12-29,08:35:00,62,Delivered Late,Wallet,380.0,Sneha Nazareth,Indore,532.0,Royal Hub,Indore,Italian,,716.0,20.0,358.0,ZOMW4BX8,Mega Cashback Week,35.8,413.8,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
117110,2024-04-18,18:22:00,73,Delivered Late,Credit Card,11018.0,Zilmil Nagi,Chandigarh,205.0,Urban House,Chandigarh,Mughlai,,634.0,30.0,317.0,ZOMS8P21,App Exclusive Deal,31.7,378.7,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
117111,2024-10-23,15:17:00,36,Delivered,Debit Card,6302.0,Amrita Goswami,Pune,879.0,Golden Kitchen,Bhubaneswar,South Indian,,318.0,25.0,0.0,,,15.9,358.9,4.0,4.0,3.0,Great food and fast delivery!,Positive,29.2,5.8,Clear
117111,2024-10-23,15:17:00,36,Delivered,Debit Card,6302.0,Amrita Goswami,Pune,879.0,Golden Kitchen,Bhubaneswar,South Indian,,318.0,25.0,0.0,,,15.9,358.9,4.0,4.0,3.0,Great food and fast delivery!,Positive,28.0,2.6,Rainy
117112,2024-11-20,08:40:00,35,Delivered,Credit Card,6861.0,Lavanya Babu,Indore,996.0,Blue Treats,Bhubaneswar,,,423.0,0.0,0.0,,,21.15,444.15,5.0,4.0,5.0,Amazing experience overall.,Positive,,,
117113,2024-04-26,23:45:00,53,Delivered Late,Cash on Delivery,1869.0,Yashica Jhaveri,Jaipur,,,,,,457.0,20.0,182.8,ZOM1N515,App Exclusive Deal,22.85,317.05,3.0,4.0,4.0,Average experience.,Neutral,,,
117114,2023-07-12,17:54:00,23,Delivered,Cash on Delivery,4291.0,Tanay Swamy,Vadodara,462.0,Urban Point,Pune,Biryani,,388.0,30.0,116.4,ZOMNCL6T,Payday Delight,19.4,321.0,5.0,5.0,4.0,Best biryani in town!,Positive,,,
117115,2023-01-08,11:18:00,39,Delivered,Cash on Delivery,1402.0,Krishna Pradhan,Chandigarh,,,,,,489.0,40.0,0.0,,,24.45,553.45,5.0,4.0,5.0,Delivery partner was very polite.,Positive,,,
117116,2023-09-12,19:41:00,83,Delivered Late,Credit Card,8841.0, Shaurya Sarkar  ,Vadodara,688.0,The Bites,Bhubaneswar,Continental,,60.0,0.0,6.0,ZOMYUNCJ,Republic Day Offer,3.0,57.0,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,32.0,0.0,Clear
117118,2023-01-21,16:24:00,31,Delivered,UPI,11734.0,Vamakshi Sandal,Raipur,413.0,Royal Point,Indore,Healthy Food,,213.0,25.0,85.2,ZOMGLYQE,App Exclusive Deal,10.65,163.45,3.0,4.0,3.0,,Neutral,,,
117120,2024-05-11,17:27:00,52,Delivered,Debit Card,3573.0,Amrita Dey,Bhopal,126.0,Green Bites,Bhubaneswar,Bakery,,452.0,30.0,0.0,,,22.6,504.6,2.0,3.0,3.0,Very disappointed with the service.,Negative,,,
117122,2023-09-28,14:41:00,47,Delivered Late,Net Banking,1392.0,upadhriti tella,Chennai,577.0,Curry Point,Coimbatore,Chinese,,554.0,25.0,0.0,,,27.7,606.7,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,29.4,16.7,Stormy
117124,2024-11-25,19:00:00,37,Delivered,Cash on Delivery,11659.0,Sara Joshi,Visakhapatnam,1130.0,Curry Bites,Bengaluru,Healthy Food,,302.0,49.0,0.0,,,15.1,366.1,5.0,4.0,5.0,"Loved the taste, will order again.",Positive,16.4,57.4,Clear
117125,2023-07-01,21:31:00,23,Delivered,Wallet,883.0,Pavani De,Bhopal,376.0,Golden House,Nashik,Chinese,,528.0,0.0,79.2,ZOMF6UA0,Summer Splash,26.4,475.2,3.0,2.0,4.0,Delivery was on time but food was mediocre.,Neutral,27.4,0.0,Rainy
117126,2024-12-09,23:29:00,41,Delivered,Debit Card,1662.0,Vrishti Bhatti,Vadodara,31.0,Blue Corner,Ludhiana,Sushi,,404.0,0.0,0.0,,,20.2,424.2,2.0,2.0,2.0,Order was incomplete.,Negative,17.0,15.6,Clear
117126,2024-12-09,23:29:00,41,Delivered,Debit Card,1662.0,Vrishti Bhatti,Vadodara,31.0,Blue Corner,Ludhiana,Sushi,,404.0,0.0,0.0,,,20.2,424.2,2.0,2.0,2.0,Order was incomplete.,Negative,18.6,0.0,Humid
117127,2023-09-08,11:15:00,43,Delivered,Net Banking,3823.0,Abdul Bedi,Chennai,570.0,Urban Treats,Bengaluru,Fast Food,,519.0,25.0,51.9,ZOMKH3LV,Festive Feast,25.95,518.05,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,27.6,107.9,Rainy
117127,2023-09-08,11:15:00,43,Delivered,Net Banking,3823.0,Abdul Bedi,Chennai,570.0,Urban Treats,Bengaluru,Fast Food,,519.0,25.0,51.9,ZOMKH3LV,Festive Feast,25.95,518.05,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,26.4,100.3,Cloudy
117127,2023-09-08,11:15:00,43,Delivered,Net Banking,3823.0,Abdul Bedi,Chennai,570.0,Urban Treats,Bengaluru,Fast Food,,519.0,25.0,51.9,ZOMKH3LV,Festive Feast,25.95,518.05,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,32.7,55.7,Clear
117128,2023-08-09,08:20:00,40,Delivered,UPI,6770.0,Jeevika Walia,Bengaluru,452.0,Tasty Hub,Chandigarh,Italian,,427.0,40.0,128.1,ZOMKTGLP,Weekend Bonanza,21.35,360.25,5.0,5.0,4.0,Delivery partner was very polite.,Positive,,,
117129,2023-12-14,18:11:00,28,Delivered,Wallet,2725.0, Charita Singh  ,Indore,328.0,Green Treats,Kochi,Italian,,540.0,20.0,162.0,ZOMKPUNR,Mega Cashback Week,27.0,425.0,,,,,,19.7,0.0,Clear
117129,2023-12-14,18:11:00,28,Delivered,Wallet,2725.0, Charita Singh  ,Indore,328.0,Green Treats,Kochi,Italian,,540.0,20.0,162.0,ZOMKPUNR,Mega Cashback Week,27.0,425.0,,,,,,20.0,0.7,Rainy
117131,2024-09-07,06:05:00,75,Delivered Late,Credit Card,2997.0,Chanchal Ganesh,Chandigarh,400.0,Urban Grill,Coimbatore,Continental,,371.0,25.0,74.2,ZOMDLTN4,Payday Delight,18.55,340.35,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
117132,2023-03-28,21:07:00,25,Delivered,Debit Card,4751.0,QASIM PATEL,Guwahati,82.0,Urban Corner,Raipur,Thai,,576.0,49.0,172.8,ZOMRHK2F,Weekend Bonanza,28.8,481.0,2.0,3.0,2.0,Food arrived cold and late.,Negative,,,
117133,2023-03-12,16:53:00,33,Delivered,Net Banking,2279.0,Farhan Chhabra,Bhopal,793.0,Curry Bites,Bhopal,Mughlai,,326.0,25.0,97.8,ZOM1FVN6,Monsoon Munchies,16.3,269.5,4.0,3.0,5.0,"Loved the taste, will order again.",Positive,,,
117135,2024-09-21,19:28:00,51,Delivered,Net Banking,2771.0,Vihaan Dhaliwal,Visakhapatnam,400.0,Urban Grill,Coimbatore,Continental,,419.0,49.0,0.0,,,20.95,488.95,2.0,2.0,2.0,Order was incomplete.,Negative,26.0,25.0,Rainy
117138,2024-09-11,14:26:00,44,Delivered,Credit Card,10130.0,Pallavi Subramaniam,Mumbai,751.0,Golden Diner,Bhopal,South Indian,,498.0,40.0,0.0,,,24.9,562.9,4.0,5.0,5.0,"Loved the taste, will order again.",Positive,26.1,64.2,Foggy
117138,2024-09-11,14:26:00,44,Delivered,Credit Card,10130.0,Pallavi Subramaniam,Mumbai,751.0,Golden Diner,Bhopal,South Indian,,498.0,40.0,0.0,,,24.9,562.9,4.0,5.0,5.0,"Loved the taste, will order again.",Positive,30.1,0.0,Rainy
117138,2024-09-11,14:26:00,44,Delivered,Credit Card,10130.0,Pallavi Subramaniam,Mumbai,751.0,Golden Diner,Bhopal,South Indian,,498.0,40.0,0.0,,,24.9,562.9,4.0,5.0,5.0,"Loved the taste, will order again.",Positive,22.5,18.4,Rainy
117141,2023-02-17,18:59:00,42,Delivered,Cash on Delivery,446.0,Bakhshi Chad,Vadodara,937.0,Blue Grill,Hyderabad,Burgers,,60.0,0.0,15.0,ZOMDV1QN,New User Special,3.0,48.0,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,51.1,7.0,Humid
117141,2023-02-17,18:59:00,42,Delivered,Cash on Delivery,446.0,Bakhshi Chad,Vadodara,937.0,Blue Grill,Hyderabad,Burgers,,60.0,0.0,15.0,ZOMDV1QN,New User Special,3.0,48.0,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,16.6,0.0,Rainy
117142,2024-06-20,21:47:00,37,Delivered,Cash on Delivery,8512.0,Hema Misra,Visakhapatnam,866.0,Urban House,Surat,Biryani,,598.0,40.0,149.5,ZOM7HWRZ,Payday Delight,29.9,518.4,,,,,,,,
117144,2024-06-15,17:59:00,44,Delivered,Net Banking,3582.0,Warhi Borra,Jaipur,900.0,Grand Treats,Nashik,Street Food,,266.0,49.0,0.0,,,13.3,328.3,,,,,,,,
117145,2023-11-26,11:07:00,54,Delivered,Credit Card,6129.0,Ijaya Mody,Ahmedabad,851.0,Green Cafe,Visakhapatnam,Burgers,,467.0,49.0,0.0,,,23.35,539.35,1.0,1.0,2.0,Very disappointed with the service.,Negative,23.6,0.0,Foggy
117145,2023-11-26,11:07:00,54,Delivered,Credit Card,6129.0,Ijaya Mody,Ahmedabad,851.0,Green Cafe,Visakhapatnam,Burgers,,467.0,49.0,0.0,,,23.35,539.35,1.0,1.0,2.0,Very disappointed with the service.,Negative,29.9,8.7,Clear
117145,2023-11-26,11:07:00,54,Delivered,Credit Card,6129.0,Ijaya Mody,Ahmedabad,851.0,Green Cafe,Visakhapatnam,Burgers,,467.0,49.0,0.0,,,23.35,539.35,1.0,1.0,2.0,Very disappointed with the service.,Negative,24.8,64.0,Cloudy
117146,2023-05-15,20:54:00,34,Delivered,Wallet,11954.0,Forum Doshi,Hyderabad,150.0,Green Point,Pune,North Indian,,160.0,49.0,0.0,,,8.0,217.0,3.0,3.0,4.0,"Food was okay, nothing special.",Neutral,,,
117147,2024-11-27,13:45:00,17,Delivered,Credit Card,2867.0,Warda Chaudhry,Raipur,281.0,Golden Diner,Surat,Sushi,,333.0,0.0,0.0,,,16.65,349.65,3.0,2.0,2.0,,Neutral,32.0,53.5,Cloudy
117148,2023-06-12,18:27:00,11,Delivered,Net Banking,9427.0,Maanas Setty,Vadodara,214.0,Urban Kitchen,Indore,Street Food,,596.0,25.0,298.0,ZOMEPUQ9,Late Night Cravings,29.8,352.8,3.0,2.0,2.0,Average experience.,Neutral,28.5,499.5,Rainy
117148,2023-06-12,18:27:00,11,Delivered,Net Banking,9427.0,Maanas Setty,Vadodara,214.0,Urban Kitchen,Indore,Street Food,,596.0,25.0,298.0,ZOMEPUQ9,Late Night Cravings,29.8,352.8,3.0,2.0,2.0,Average experience.,Neutral,28.3,2.2,Clear
117149,2023-10-25,08:53:00,45,Delivered,Net Banking,4779.0,Lakshmi Keer,Hyderabad,,,,,,503.0,0.0,75.45,ZOM9RSYX,Late Night Cravings,25.15,452.7,,,,,,,,
117150,2023-04-19,12:14:00,33,Delivered,Debit Card,11808.0,Kai Sengupta,Patna,732.0,Spicy House,Delhi,BBQ,,134.0,30.0,0.0,,,6.7,170.7,,,,,,,,
117151,2024-10-18,20:30:00,26,Delivered,Debit Card,3761.0,Nathaniel Krish,Vadodara,327.0,Urban Point,Visakhapatnam,Italian,,285.0,20.0,0.0,,,14.25,319.25,5.0,4.0,4.0,"Loved the taste, will order again.",Positive,,,
117152,2024-12-13,18:00:00,68,Delivered Late,Wallet,6821.0,Gaurika Pant,Patna,784.0,Royal Kitchen,Ahmedabad,Mexican,,190.0,25.0,0.0,,,9.5,224.5,2.0,3.0,1.0,Wrong item delivered.,Negative,,,
117153,2023-05-17,00:52:00,44,Delivered,Wallet,443.0,Yash Bandi,Ahmedabad,1190.0,Blue Treats,Indore,Continental,,493.0,30.0,0.0,,,24.65,547.65,,,,,,,,
117154,2023-11-23,20:03:00,44,Delivered,Wallet,7112.0,Harrison De,Vadodara,1089.0,Curry Cafe,Vadodara,Desserts,,671.0,30.0,0.0,,,33.55,734.55,5.0,4.0,5.0,Amazing experience overall.,Positive,,,
117156,2024-09-18,20:31:00,46,Delivered,Debit Card,932.0,Zehaan Randhawa,Visakhapatnam,278.0,Urban House,Bhubaneswar,Fast Food,,235.0,30.0,0.0,,,11.75,276.75,3.0,2.0,3.0,Delivery was on time but food was mediocre.,Neutral,36.9,0.0,Rainy
117158,2023-03-22,08:06:00,31,Delivered,Net Banking,11342.0,Jairaj Jani,Kochi,80.0,Royal Treats,Mumbai,Healthy Food,,513.0,25.0,128.25,ZOMV7MBE,First Order Free Delivery,25.65,435.4,3.0,3.0,4.0,Delivery was on time but food was mediocre.,Neutral,,,
117162,2023-10-07,12:14:00,41,Delivered,Debit Card,2094.0,Yashawini Sura,Lucknow,1107.0,Grand Diner,Coimbatore,North Indian,,354.0,0.0,0.0,,,17.7,371.7,4.0,5.0,3.0,Great food and fast delivery!,Positive,29.9,39.1,Humid
117163,2023-07-05,21:16:00,40,Delivered,Wallet,407.0,Ekbal Parsa,Ludhiana,631.0,Royal House,Hyderabad,Mughlai,,401.0,40.0,0.0,,,20.05,461.05,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,20.0,0.0,Clear
117164,2023-11-22,08:35:00,23,Delivered,Debit Card,2063.0,Aishani Chaudhuri,Nashik,293.0,Spicy Corner,Coimbatore,Italian,,215.0,25.0,53.75,ZOMVSK3K,Summer Splash,10.75,197.0,5.0,5.0,5.0,Amazing experience overall.,Positive,26.1,2.8,Humid
117166,2023-03-26,20:05:00,43,Delivered,Cash on Delivery,3325.0,Farhan Tak,Raipur,822.0,The Diner,Surat,Burgers,,248.0,20.0,0.0,,,12.4,280.4,3.0,8.0,3.0,Average experience.,Neutral,,,
117167,2023-08-15,10:29:00,38,Delivered,Net Banking,10721.0,bishakha yogi,Bhubaneswar,811.0,Blue Treats,Kolkata,Seafood,,378.0,40.0,0.0,,,18.9,436.9,,,,,,25.2,10.4,Cloudy
117167,2023-08-15,10:29:00,38,Delivered,Net Banking,10721.0,bishakha yogi,Bhubaneswar,811.0,Blue Treats,Kolkata,Seafood,,378.0,40.0,0.0,,,18.9,436.9,,,,,,22.7,0.0,Humid
117168,2024-01-17,18:11:00,62,Delivered,Net Banking,4071.0,Victor Malhotra,Nagpur,308.0,Blue Hub,Guwahati,Desserts,,672.0,30.0,0.0,,,33.6,735.6,2.0,1.0,3.0,Delivery took way too long.,Negative,,,
117169,2024-03-14,18:47:00,41,Delivered,Cash on Delivery,11181.0,Caleb Koshy,Kolkata,993.0,The Treats,Guwahati,Seafood,,266.0,49.0,26.6,ZOMSQ890,Festive Feast,13.3,301.7,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,,,
117171,2023-01-01,12:21:00,38,Delivered,UPI,10535.0,Bhavani Singh,Visakhapatnam,218.0,Green Grill,Guwahati,Bakery,,355.0,49.0,142.0,ZOMYMR7U,Monsoon Munchies,17.75,279.75,3.0,2.0,2.0,Average experience.,Neutral,,,
117174,2024-03-05,11:31:00,41,Delivered,Wallet,8835.0,Sai Badami,Ludhiana,564.0,Tasty Bites,Bengaluru,Thai,,364.0,20.0,0.0,,,18.2,402.2,,,,,,24.3,1.6,Clear
117176,2023-01-19,13:39:00,17,Delivered,Credit Card,5088.0,Ronith Bail,Lucknow,306.0,Blue House,Bhopal,North Indian,,277.0,40.0,0.0,,,13.85,330.85,1.0,1.0,1.0,Order was incomplete.,Negative,14.6,6.2,Cloudy
117178,2024-02-23,12:35:00,50,Delivered,Debit Card,1180.0,Banjeet Karan,Nagpur,719.0,Grand Point,Mumbai,Biryani,,451.0,30.0,225.5,ZOMPN5KJ,Republic Day Offer,22.55,,5.0,5.0,5.0,Amazing experience overall.,Positive,15.7,21.0,Clear
117178,2024-02-23,12:35:00,50,Delivered,Debit Card,1180.0,Banjeet Karan,Nagpur,719.0,Grand Point,Mumbai,Biryani,,451.0,30.0,225.5,ZOMPN5KJ,Republic Day Offer,22.55,,5.0,5.0,5.0,Amazing experience overall.,Positive,14.5,2.7,Clear
