orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
115892,2023-02-11,14:20:00,43,Delivered,UPI,8524.0,Rachit Kothari,Bengaluru,137.0,Grand Diner,Ahmedabad,Mughlai,,400.0,40.0,0.0,,,20.0,460.0,5.0,5.0,5.0,Amazing experience overall.,Positive,19.0,0.8,Clear
115892,2023-02-11,14:20:00,43,Delivered,UPI,8524.0,Rachit Kothari,Bengaluru,137.0,Grand Diner,Ahmedabad,Mughlai,,400.0,40.0,0.0,,,20.0,460.0,5.0,5.0,5.0,Amazing experience overall.,Positive,17.9,0.4,Cloudy
115893,2024-08-11,05:41:00,26,Delivered,Cash on Delivery,1881.0,Upasna Jani,Ahmedabad,944.0,Blue Kitchen,Surat,Chinese,,510.0,30.0,102.0,ZOME7MWR,Festive Feast,25.5,463.5,3.0,3.0,4.0,"Food was okay, nothing special.",Neutral,,,
115894,2024-09-09,09:07:00,31,Delivered,Wallet,10305.0,Rachana Dar,Patna,821.0,Blue Cafe,Coimbatore,Continental,,491.0,30.0,245.5,ZOMYDAMP,Monsoon Munchies,24.55,300.05,4.0,4.0,3.0,Great food and fast delivery!,Positive,,,
115895,2024-02-24,08:38:00,26,Cancelled,Net Banking,1492.0,Udant Garg,Calcutta,1128.0,Curry Point,Visakhapatnam,Seafood,,311.0,20.0,77.75,ZOMNUXAL,Great Indian Food Fest,15.55,268.8,,,,,,17.9,7.6,Cloudy
115895,2024-02-24,08:38:00,26,Cancelled,Net Banking,1492.0,Udant Garg,Calcutta,1128.0,Curry Point,Visakhapatnam,Seafood,,311.0,20.0,77.75,ZOMNUXAL,Great Indian Food Fest,15.55,268.8,,,,,,18.3,1.5,Stormy
115896,2024-01-24,20:40:00,23,Cancelled,Credit Card,3571.0,Bimala Edwin,Jaipur,224.0,royal diner,Mumbai,Bakery,,199.0,0.0,0.0,,,9.95,208.95,,,,,,19.3,2.4,Clear
115896,2024-01-24,20:40:00,23,Cancelled,Credit Card,3571.0,Bimala Edwin,Jaipur,224.0,royal diner,Mumbai,Bakery,,199.0,0.0,0.0,,,9.95,208.95,,,,,,18.1,9.1,Cloudy
115896,2024-01-24,20:40:00,23,Cancelled,Credit Card,3571.0,Bimala Edwin,Jaipur,224.0,royal diner,Mumbai,Bakery,,199.0,0.0,0.0,,,9.95,208.95,,,,,,22.7,6.1,Clear
115897,2024-01-24,21:37:00,20,Delivered,Cash on Delivery,4196.0,Hritik Chada,Ludhiana,297.0,Grand Grill,Nashik,Chinese,,278.0,20.0,55.6,ZOM9ECMM,Monsoon Munchies,13.9,256.3,5.0,5.0,5.0,Amazing experience overall.,Positive,25.0,11.7,Foggy
115897,2024-01-24,21:37:00,20,Delivered,Cash on Delivery,4196.0,Hritik Chada,Ludhiana,297.0,Grand Grill,Nashik,Chinese,,278.0,20.0,55.6,ZOM9ECMM,Monsoon Munchies,13.9,256.3,5.0,5.0,5.0,Amazing experience overall.,Positive,15.2,2.4,Clear
115897,2024-01-24,21:37:00,20,Delivered,Cash on Delivery,4196.0,Hritik Chada,Ludhiana,297.0,Grand Grill,Nashik,Chinese,,278.0,20.0,55.6,ZOM9ECMM,Monsoon Munchies,13.9,256.3,5.0,5.0,5.0,Amazing experience overall.,Positive,15.7,5.5,Foggy
115898,2023-01-11,12:54:00,24,Delivered,UPI,8538.0,Benjamin Dubey,Ahmedabad,,,,,,126.0,20.0,12.6,ZOMQJT3W,First Order Free Delivery,6.3,139.7,3.0,6.0,4.0,,Neutral,,,
115899,2023-04-25,16:19:00,18,Delivered,UPI,1961.0,Orinder Aurora,Bhopal,139.0,Urban Grill,Mumbai,South Indian,,568.0,49.0,0.0,,,28.4,645.4,,,,,,33.8,6.1,Cloudy
115899,2023-04-25,16:19:00,18,Delivered,UPI,1961.0,Orinder Aurora,Bhopal,139.0,Urban Grill,Mumbai,South Indian,,568.0,49.0,0.0,,,28.4,645.4,,,,,,30.7,0.4,Clear
115899,2023-04-25,16:19:00,18,Delivered,UPI,1961.0,Orinder Aurora,Bhopal,139.0,Urban Grill,Mumbai,South Indian,,568.0,49.0,0.0,,,28.4,645.4,,,,,,24.5,13.1,Clear
115899,2023-04-25,16:19:00,18,Delivered,UPI,1961.0,Orinder Aurora,Bhopal,139.0,Urban Grill,Mumbai,South Indian,,568.0,49.0,0.0,,,28.4,645.4,,,,,,35.0,0.0,Clear
115900,2024-04-03,19:08:00,33,Delivered,Debit Card,1776.0,Wakeeta Palla,Visakhapatnam,1177.0,The Cafe,Chennai,South Indian,,549.0,20.0,164.7,ZOMDE2A6,Summer Splash,27.45,431.75,5.0,5.0,5.0,Amazing experience overall.,Positive,30.2,0.0,Clear
115901,2024-09-06,16:19:00,42,Delivered,Credit Card,3860.0,Upasna Balasubramanian,Chandigarh,625.0,Grand Bites,Ahmedabad,Biryani,,434.0,0.0,0.0,,,21.7,455.7,2.0,2.0,2.0,Wrong item delivered.,Negative,,,
115902,2023-06-27,19:24:00,42,Cancelled,UPI,707.0,Tanveer Bhattacharyya,Ahmedabad,1095.0,Grand Diner,Guwahati,Continental,,346.0,40.0,0.0,,,17.3,403.3,,,,,,23.0,222.2,Clear
115903,2023-01-28,12:45:00,54,Delivered,Credit Card,4745.0,Maya Sagar,Lucknow,69.0,Spicy Kitchen,Vadodara,Fast Food,,819.0,40.0,0.0,,,40.95,899.95,2.0,3.0,3.0,Delivery took way too long.,Negative,13.0,8.9,Clear
115904,2023-07-28,18:53:00,40,Delivered,Cash on Delivery,4383.0,Gunbir Chaudhari,Ahmedabad,1080.0,Tasty Corner,Delhi,BBQ,,533.0,40.0,0.0,,,26.65,599.65,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
115905,2023-09-22,10:22:00,59,Delivered Late,Credit Card,2626.0,Lekha Dash,Kochi,118.0,Blue Kitchen,Coimbatore,Healthy Food,,79.0,49.0,0.0,,,3.95,131.95,,5.0,5.0,Delivery partner was very polite.,Positive,24.5,127.9,Cloudy
115906,2024-12-08,18:04:00,26,Cancelled,Cash on Delivery,7809.0,Pallavi Chacko,Indore,591.0,Grand Point,Kochi,Fast Food,,304.0,40.0,60.8,ZOMKYFLC,Weekend Bonanza,15.2,298.4,,,,,,18.4,1.3,Clear
115907,2024-05-26,00:28:00,27,Delivered,Wallet,4255.0,Isaac Varghese,Ludhiana,,,,,,432.0,25.0,0.0,,,21.6,478.6,,,,,,,,
115908,2023-05-08,08:04:00,35,Delivered,UPI,3857.0,Tripti Kapoor,Visakhapatnam,,,,,,435.0,0.0,0.0,,,21.75,,5.0,4.0,5.0,Amazing experience overall.,Positive,,,
115909,2023-06-01,14:39:00,55,Cancelled,Wallet,7906.0,Jagrati Som,Coimbatore,1168.0,Golden House,Visakhapatnam,Mughlai,,304.0,0.0,60.8,ZOMGSMXR,Late Night Cravings,15.2,258.4,,,,,,26.5,10.9,Clear
115910,2023-12-19,19:04:00,23,Delivered,Wallet,2200.0,Leena Kar,Indore,18.0,Tasty Cafe,Kochi,Street Food,,335.0,49.0,134.0,ZOMGMU0W,Mega Cashback Week,16.75,266.75,4.0,5.0,3.0,Great food and fast delivery!,Positive,23.9,0.0,Clear
115911,2024-01-25,13:03:00,50,Delivered,Credit Card,1834.0,Rachit Bal,Ahmedabad,460.0,Grand Kitchen,Raipur,Seafood,,524.0,40.0,0.0,,,26.2,590.2,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
115912,2024-06-17,17:02:00,48,Delivered,Net Banking,1513.0,Ishanvi Murthy,Delhi,113.0,Grand House,Ahmedabad,Biryani,,313.0,0.0,0.0,,,15.65,328.65,3.0,3.0,2.0,,Neutral,35.0,182.7,Rainy
115913,2024-01-25,13:26:00,28,Cancelled,UPI,5756.0,Veda Nazareth,Kolkata,1179.0,Royal Cafe,Chennai,South Indian,,64.0,49.0,0.0,,,3.2,116.2,,,,,,13.7,0.9,Rainy
115914,2023-03-28,11:49:00,66,Delivered Late,Net Banking,7301.0,Sudiksha Anand,Hyderabad,1159.0,Tasty Grill,Kochi,Biryani,,583.0,20.0,0.0,,,29.15,632.15,3.0,3.0,2.0,Delivery was on time but food was mediocre.,Neutral,42.6,13.2,Humid
115914,2023-03-28,11:49:00,66,Delivered Late,Net Banking,7301.0,Sudiksha Anand,Hyderabad,1159.0,Tasty Grill,Kochi,Biryani,,583.0,20.0,0.0,,,29.15,632.15,3.0,3.0,2.0,Delivery was on time but food was mediocre.,Neutral,39.8,15.6,Clear
115915,2024-02-27,11:06:00,43,Delivered,Debit Card,7471.0,Laksh Sanghvi,Ahmedabad,1.0,Curry Cafe,Vadodara,Healthy Food,,239.0,30.0,47.8,ZOM5H7Z1,Mega Cashback Week,11.95,233.15,,,,,,,,
115916,2024-04-14,09:59:00,27,Delivered,Debit Card,11034.0,Karan Cheema,Mumbai,880.0,Blue Grill,Ahmedabad,Street Food,,172.0,30.0,68.8,ZOM2UW7K,Republic Day Offer,8.6,141.8,3.0,2.0,4.0,"Food was okay, nothing special.",Neutral,,,
115917,2023-10-26,21:49:00,31,Food Not Delivered,Net Banking,8759.0,Zehaan Sani,Visakhapatnam,443.0,Blue Treats,Surat,Chinese,,303.0,0.0,0.0,,,15.15,318.15,5.0,4.0,4.0,"Loved the taste, will order again.",Positive,55.9,26.2,Humid
115918,2023-05-31,11:53:00,12,Delivered,Net Banking,3932.0,Ekalinga Chahal,Patna,526.0,Grand Bites,Visakhapatnam,Fast Food,,344.0,25.0,0.0,,,17.2,386.2,5.0,5.0,5.0,Best biryani in town!,Positive,,,
115919,2023-08-06,18:41:00,34,Delivered,Net Banking,9388.0,Baljiwan Sastry,Hyderabad,182.0,Urban Treats,Hyderabad,Fast Food,,344.0,30.0,0.0,,,17.2,391.2,3.0,2.0,3.0,Average experience.,Neutral,33.5,65.5,Cloudy
115920,2023-04-21,16:12:00,32,Delivered,Debit Card,1796.0,Yachana Shan,Hyderabad,1081.0,Curry Point,Hyderabad,Street Food,,300.0,25.0,60.0,ZOMJ3NF9,Late Night Cravings,15.0,280.0,4.0,4.0,4.0,Amazing experience overall.,Positive,,,
115921,2024-09-17,08:24:00,24,Delivered,UPI,11852.0,Hiral Walia,Visakhapatnam,816.0,Tasty Grill,Surat,Mexican,,66.0,0.0,0.0,,,3.3,69.3,5.0,4.0,4.0,Best biryani in town!,Positive,,,
115922,2023-09-13,23:05:00,54,Delivered,Cash on Delivery,7028.0,Janani Butala,Vadodara,708.0,Spicy Corner,Delhi,Italian,,94.0,40.0,23.5,ZOM56GL8,Weekend Bonanza,4.7,115.2,4.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,32.0,61.0,Foggy
115923,2024-08-14,16:23:00,32,Delivered,Wallet,485.0,Lila Khare,Guwahati,,,,,,60.0,30.0,0.0,,,3.0,93.0,3.0,3.0,3.0,,Neutral,,,
115924,2023-09-06,13:49:00,36,Delivered,Debit Card,6386.0,Atharv Mannan,Indore,819.0,Urban Diner,Bhubaneswar,BBQ,,595.0,40.0,0.0,,,29.75,664.75,5.0,4.0,5.0,Great food and fast delivery!,Positive,31.4,89.3,Clear
115925,2023-11-22,18:28:00,34,Delivered,Debit Card,1461.0,Sneha Narang,Jaipur,345.0,Golden Corner,Pune,Street Food,,397.0,49.0,0.0,,,19.85,465.85,5.0,4.0,4.0,Best biryani in town!,Positive,,,
115926,2023-11-07,11:04:00,37,Cancelled,Net Banking,103.0,Yadavi Mukhopadhyay,Surat,927.0,The House,Indore,BBQ,,348.0,20.0,174.0,ZOM3G9P3,Late Night Cravings,17.4,211.4,,,,,,19.2,,Clear
115926,2023-11-07,11:04:00,37,Cancelled,Net Banking,103.0,Yadavi Mukhopadhyay,Surat,927.0,The House,Indore,BBQ,,348.0,20.0,174.0,ZOM3G9P3,Late Night Cravings,17.4,211.4,,,,,,21.7,0.5,Cloudy
115926,2023-11-07,11:04:00,37,Cancelled,Net Banking,103.0,Yadavi Mukhopadhyay,Surat,927.0,The House,Indore,BBQ,,348.0,20.0,174.0,ZOM3G9P3,Late Night Cravings,17.4,211.4,,,,,,26.4,98.2,Rainy
115927,2023-09-20,19:58:00,29,Delivered,Wallet,10985.0,Indira Deo,Nagpur,330.0,Grand Corner,Hyderabad,Biryani,,587.0,30.0,234.8,ZOM9LF9G,Summer Splash,29.35,411.55,2.0,1.0,2.0,Delivery took way too long.,Negative,,,
115928,2023-11-11,18:24:00,40,Food Not Delivered,Wallet,10412.0,Deepa Dugal,Bhubaneswar,373.0,Urban Hub,Bhopal,Seafood,,175.0,0.0,0.0,,,8.75,183.75,1.0,1.0,2.0,Delivery took way too long.,Negative,,,
115929,2023-01-19,13:22:00,23,Cancelled,Debit Card,5946.0,Vincent Sur,Vadodara,935.0,The Cafe,Bhubaneswar,Chinese,,60.0,49.0,0.0,,,3.0,112.0,,,,,,,,
115930,2023-03-15,16:10:00,66,Delivered Late,Wallet,11870.0,Victor Dalal,Ahmedabad,400.0,Urban Grill,Coimbatore,Continental,,324.0,0.0,162.0,ZOMJ2S4J,App Exclusive Deal,16.2,178.2,5.0,4.0,4.0,Amazing experience overall.,Positive,30.2,8.5,Clear
115930,2023-03-15,16:10:00,66,Delivered Late,Wallet,11870.0,Victor Dalal,Ahmedabad,400.0,Urban Grill,Coimbatore,Continental,,324.0,0.0,162.0,ZOMJ2S4J,App Exclusive Deal,16.2,178.2,5.0,4.0,4.0,Amazing experience overall.,Positive,33.8,0.0,Cloudy
115930,2023-03-15,16:10:00,66,Delivered Late,Wallet,11870.0,Victor Dalal,Ahmedabad,400.0,Urban Grill,Coimbatore,Continental,,324.0,0.0,162.0,ZOMJ2S4J,App Exclusive Deal,16.2,178.2,5.0,4.0,4.0,Amazing experience overall.,Positive,37.6,10.8,Humid
115931,2023-03-25,20:50:00,24,Food Not Delivered,UPI,4629.0,Brinda Bumb,Lucknow,1108.0,Golden Treats,Bhopal,Bakery,,60.0,30.0,9.0,ZOM1GUJ8,Summer Splash,3.0,84.0,3.0,2.0,2.0,Delivery was on time but food was mediocre.,Neutral,,,
115932,2024-12-10,10:30:00,28,Delivered,Cash on Delivery,2363.0,Ishaan Rattan,Kolkata,515.0,Spicy Point,Indore,Fast Food,,60.0,49.0,0.0,,,3.0,112.0,4.0,3.0,4.0,Delivery partner was very polite.,Positive,,,
115933,2024-04-22,12:46:00,22,Food Not Delivered,Wallet,484.0,Bina Edwin,Raipur,713.0,The Point,Vadodara,Mughlai,,60.0,30.0,0.0,,,3.0,93.0,,,,,,,,
115934,2023-11-12,19:27:00,47,Delivered,Credit Card,2706.0,Vyanjana Soni,Lucknow,113.0,Grand House,Ahmedabad,Biryani,,349.0,40.0,0.0,,,17.45,406.45,,3.0,4.0,,Neutral,28.2,7.1,Clear
115934,2023-11-12,19:27:00,47,Delivered,Credit Card,2706.0,Vyanjana Soni,Lucknow,113.0,Grand House,Ahmedabad,Biryani,,349.0,40.0,0.0,,,17.45,406.45,,3.0,4.0,,Neutral,30.8,0.0,Cloudy
115934,2023-11-12,19:27:00,47,Delivered,Credit Card,2706.0,Vyanjana Soni,Lucknow,113.0,Grand House,Ahmedabad,Biryani,,349.0,40.0,0.0,,,17.45,406.45,,3.0,4.0,,Neutral,22.9,6.8,Clear
115935,2023-06-09,12:58:00,38,Cancelled,Net Banking,8668.0,Dayita Kari,Nashik,856.0,Urban Point,Visakhapatnam,Mexican,,433.0,30.0,0.0,,,21.65,484.65,,,,,,23.2,14.1,Foggy
115936,2023-08-16,19:09:00,72,Delivered Late,Debit Card,1842.0,Wahab Muni,Indore,763.0,Golden Corner,Nagpur,Continental,,372.0,0.0,0.0,,,18.6,390.6,,,,,,21.7,292.6,Clear
115937,2023-02-26,09:05:00,26,Delivered,UPI,3768.0,Anthony Ramesh,Nagpur,425.0,blue house,Visakhapatnam,Healthy Food,,598.0,30.0,179.4,ZOM4Q00X,Payday Delight,29.9,478.5,4.0,5.0,3.0,"Loved the taste, will order again.",Positive,,,
115938,2023-09-06,17:33:00,40,Delivered,Debit Card,2873.0,Jonathan Yogi,Hyderabad,749.0,Royal Point,Raipur,Desserts,,429.0,30.0,171.6,ZOMS1SH0,Republic Day Offer,21.45,,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,30.4,54.3,Rainy
115939,2023-01-20,17:39:00,46,Food Not Delivered,Wallet,10742.0,Reva Walla,Visakhapatnam,33.0,Urban Diner,Pune,Desserts,,433.0,25.0,0.0,,,21.65,479.65,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,,,
115940,2024-07-05,14:52:00,59,Food Not Delivered,Debit Card,3302.0,Urvashi Ray,Bhubaneswar,298.0,Tasty Diner,Bengaluru,Fast Food,,492.0,49.0,0.0,,,24.6,565.6,5.0,5.0,5.0,Delivery partner was very polite.,Positive,26.8,193.2,Clear
115941,2023-09-19,20:00:00,38,Cancelled,Cash on Delivery,10077.0,Bhavya Batta,Ludhiana,272.0,Royal Diner,Jaipur,Street Food,,334.0,0.0,50.1,ZOM6B4AP,App Exclusive Deal,16.7,300.6,,,,,,34.7,144.1,Rainy
115942,2023-09-29,14:39:00,10,Cancelled,UPI,8688.0,NIDHI MUNI,Patna,593.0,Green Cafe,Chandigarh,Bakery,,464.0,40.0,139.2,ZOMU4HH3,Republic Day Offer,23.2,388.0,,,,,,,,
115943,2023-11-08,12:08:00,28,Delivered,Debit Card,5509.0, Alexander Wali  ,Patna,978.0,Green Cafe,Delhi,Chinese,,458.0,20.0,0.0,,,22.9,500.9,5.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,23.3,0.6,Clear
115943,2023-11-08,12:08:00,28,Delivered,Debit Card,5509.0, Alexander Wali  ,Patna,978.0,Green Cafe,Delhi,Chinese,,458.0,20.0,0.0,,,22.9,500.9,5.0,4.0,4.0,Packaging was excellent and food was hot.,Positive,27.0,0.0,Clear
115944,2023-09-05,18:38:00,24,Delivered,Wallet,18.0,Mohammed Khalsa,Bhopal,994.0,Golden Corner,Bhubaneswar,Continental,,372.0,0.0,0.0,,,18.6,390.6,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,,,
115945,2024-02-21,13:28:00,46,Delivered,Net Banking,9913.0,Sai Kannan,Bhubaneswar,169.0,The Corner,Raipur,South Indian,,420.0,25.0,0.0,,,21.0,466.0,3.0,4.0,2.0,Delivery was on time but food was mediocre.,Neutral,,,
115946,2024-01-05,10:24:00,38,Delivered,Wallet,6679.0,Hemal Modi,Raipur,232.0,Curry Treats,Kolkata,Healthy Food,,485.0,49.0,194.0,ZOM6ELGA,First Order Free Delivery,24.25,364.25,5.0,4.0,4.0,Best biryani in town!,Positive,19.3,0.0,Stormy
115946,2024-01-05,10:24:00,38,Delivered,Wallet,6679.0,Hemal Modi,Raipur,232.0,Curry Treats,Kolkata,Healthy Food,,485.0,49.0,194.0,ZOM6ELGA,First Order Free Delivery,24.25,364.25,2.0,2.0,1.0,Wrong item delivered.,Negative,19.3,0.0,Stormy
115947,2023-12-27,16:24:00,57,Delivered Late,Cash on Delivery,4993.0,Tripti Bahri,Lucknow,1134.0, Tasty Diner  ,Chennai,Bakery,,314.0,40.0,0.0,,,15.7,369.7,4.0,5.0,3.0,Best biryani in town!,Positive,22.7,11.2,Humid
115948,2023-08-22,18:27:00,45,Food Not Delivered,Debit Card,9754.0,Kala Sagar,Bhubaneswar,987.0,Royal Kitchen,Mumbai,Bakery,,434.0,40.0,0.0,,,21.7,495.7,3.0,2.0,2.0,Average experience.,Neutral,22.5,37.1,Clear
115949,2024-03-06,12:31:00,23,Delivered,Cash on Delivery,1953.0,Elijah Wason,Patna,345.0,Golden Corner,Pune,Street Food,,304.0,20.0,121.6,ZOM8N8XZ,First Order Free Delivery,15.2,217.6,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
115950,2023-10-15,12:20:00,31,Delivered,Net Banking,10073.0,Alka Bhargava,Kochi,480.0,Grand House,Chennai,Mughlai,,396.0,0.0,0.0,,,19.8,415.8,2.0,3.0,1.0,Food arrived cold and late.,Negative,27.6,65.1,Clear
115950,2023-10-15,12:20:00,31,Delivered,Net Banking,10073.0,Alka Bhargava,Kochi,480.0,Grand House,Chennai,Mughlai,,396.0,0.0,0.0,,,19.8,415.8,2.0,3.0,1.0,Food arrived cold and late.,Negative,29.2,68.4,Clear
115950,2023-10-15,12:20:00,31,Delivered,Net Banking,10073.0,Alka Bhargava,Kochi,480.0,Grand House,Chennai,Mughlai,,396.0,0.0,0.0,,,19.8,415.8,2.0,3.0,1.0,Food arrived cold and late.,Negative,25.7,1.0,Cloudy
115950,2023-10-15,12:20:00,31,Delivered,Net Banking,10073.0,Alka Bhargava,Kochi,480.0,Grand House,Chennai,Mughlai,,396.0,0.0,0.0,,,19.8,415.8,2.0,3.0,1.0,Food arrived cold and late.,Negative,27.0,116.4,Humid
115951,2023-11-07,17:05:00,37,Cancelled,Wallet,3314.0,Vivaan Ramakrishnan,Mumbai,794.0,Curry House,Ludhiana,Healthy Food,,520.0,25.0,156.0,ZOML1U8Y,App Exclusive Deal,26.0,415.0,,,,,,,,
115952,2023-07-20,17:40:00,87,Delivered Late,Debit Card,10217.0,Yamini Ghose,Bhubaneswar,137.0,Grand Diner,Ahmedabad,Mughlai,,60.0,25.0,0.0,,,3.0,,2.0,3.0,1.0,Order was incomplete.,Negative,32.0,90.8,Rainy
115953,2023-07-29,13:45:00,49,Cancelled,Credit Card,9874.0,Balvan Wagle,Ahmedabad,1159.0,Tasty Grill,Kochi,Biryani,,357.0,40.0,0.0,,,17.85,414.85,,,,,,26.5,27.2,Rainy
115954,2024-07-12,19:27:00,36,Food Not Delivered,Debit Card,2305.0,Kabir Narayanan,Bengaluru,575.0,Blue Cafe,Ahmedabad,Street Food,,200.0,40.0,0.0,,,10.0,250.0,2.0,1.0,1.0,Food arrived cold and late.,Negative,,,
115955,2023-12-21,20:11:00,44,Food Not Delivered,Net Banking,11495.0,Tripti Zachariah,Pune,1183.0,Curry Hub,Raipur,South Indian,,566.0,20.0,0.0,,,28.3,614.3,5.0,4.0,5.0,Amazing experience overall.,Positive,14.1,1.0,Humid
115955,2023-12-21,20:11:00,44,Food Not Delivered,Net Banking,11495.0,Tripti Zachariah,Pune,1183.0,Curry Hub,Raipur,South Indian,,566.0,20.0,0.0,,,28.3,614.3,5.0,4.0,5.0,Amazing experience overall.,Positive,19.1,3.3,Clear
115955,2023-12-21,20:11:00,44,Food Not Delivered,Net Banking,11495.0,Tripti Zachariah,Pune,1183.0,Curry Hub,Raipur,South Indian,,566.0,20.0,0.0,,,28.3,614.3,5.0,4.0,5.0,Amazing experience overall.,Positive,20.3,0.1,Humid
115955,2023-12-21,20:11:00,44,Food Not Delivered,Net Banking,11495.0,Tripti Zachariah,Pune,1183.0,Curry Hub,Raipur,South Indian,,566.0,20.0,0.0,,,28.3,614.3,5.0,4.0,5.0,Amazing experience overall.,Positive,16.9,1.6,Humid
115956,2024-02-22,14:40:00,36,Delivered,Wallet,1713.0,Aradhana Swaminathan,Chennai,946.0,The House,Kolkata,Seafood,,470.0,25.0,0.0,,,23.5,518.5,3.0,3.0,2.0,Delivery was on time but food was mediocre.,Neutral,,,
115957,2023-12-21,19:27:00,18,Delivered,Net Banking,7890.0,Odika Chatterjee,Ludhiana,723.0,Royal House,Ludhiana,Chinese,,377.0,40.0,0.0,,,18.85,435.85,2.0,1.0,3.0,Wrong item delivered.,Negative,19.0,0.0,Cloudy
115957,2023-12-21,19:27:00,18,Delivered,Net Banking,7890.0,Odika Chatterjee,Ludhiana,723.0,Royal House,Ludhiana,Chinese,,377.0,40.0,0.0,,,18.85,435.85,2.0,1.0,3.0,Wrong item delivered.,Negative,19.0,1.6,Clear
115958,2023-08-18,08:59:00,33,Delivered,Net Banking,7970.0,Caleb Barman,Bengaluru,47.0,Spicy Diner,Coimbatore,Healthy Food,,852.0,30.0,170.4,ZOMBWRUG,Festive Feast,42.6,754.2,3.0,2.0,4.0,Average experience.,Neutral,,,
115959,2024-03-30,17:05:00,30,Delivered,Cash on Delivery,3703.0,amrita warrior,Coimbatore,728.0,URBAN KITCHEN,Delhi,BBQ,,592.0,49.0,59.2,ZOMJ4KYH,Monsoon Munchies,29.6,611.4,5.0,4.0,5.0,"Loved the taste, will order again.",Positive,39.2,6.8,Clear
115960,2024-07-27,10:25:00,43,Delivered,Debit Card,4659.0,Ayaan Rege,Kolkata,1097.0,Curry Point,Guwahati,BBQ,,664.0,30.0,0.0,,,33.2,727.2,3.0,2.0,4.0,Delivery was on time but food was mediocre.,Neutral,,,
115961,2023-08-28,21:28:00,22,Delivered,Wallet,7047.0,Janya Gandhi,Vadodara,601.0,Spicy Kitchen,Lucknow,Street Food,,555.0,0.0,222.0,ZOMJUDWT,Monsoon Munchies,27.75,360.75,4.0,3.0,3.0,Packaging was excellent and food was hot.,Positive,36.3,0.0,Humid
115962,2024-11-03,10:52:00,35,Delivered,Wallet,7100.0,yauvani bajaj,Surat,914.0,Grand Kitchen,Delhi,North Indian,,875.0,49.0,262.5,ZOMU6LYF,Republic Day Offer,43.75,705.25,4.0,4.0,3.0,"Loved the taste, will order again.",Positive,24.2,142.2,Clear
115963,2023-01-03,19:27:00,24,Cancelled,UPI,8259.0,Raksha Sani,Chandigarh,446.0,Tasty Diner,Kolkata,Healthy Food,,284.0,25.0,0.0,,,14.2,323.2,,,,,,,,
115964,2023-05-05,13:21:00,37,Delivered,Cash on Delivery,3256.0,Rohan Sarma,Coimbatore,493.0,Spicy Bites,Bengaluru,Pizza,,343.0,25.0,0.0,,,17.15,385.15,4.0,5.0,5.0,Best biryani in town!,Positive,28.2,12.9,Cloudy
115965,2024-08-31,19:21:00,32,Food Not Delivered,UPI,5188.0,Irya Dhingra,Visakhapatnam,161.0,Royal Treats,Kolkata,North Indian,,387.0,40.0,77.4,ZOM1KF8P,New User Special,19.35,368.95,5.0,5.0,4.0,Amazing experience overall.,Positive,,,
115966,2023-10-31,12:11:00,46,Delivered,Debit Card,6602.0,Tanveer Pradhan,Hyderabad,,,,,,286.0,30.0,0.0,,,14.3,330.3,3.0,3.0,4.0,"Food was okay, nothing special.",Neutral,,,
115967,2023-12-27,02:03:00,20,Food Not Delivered,Debit Card,10431.0,Shivansh Gole,Surat,1020.0,Royal House,Jaipur,Sushi,,407.0,25.0,61.05,ZOMXM4RF,New User Special,20.35,,,,,,,12.4,8.8,Stormy
115967,2023-12-27,02:03:00,20,Food Not Delivered,Debit Card,10431.0,Shivansh Gole,Surat,1020.0,Royal House,Jaipur,Sushi,,407.0,25.0,61.05,ZOMXM4RF,New User Special,20.35,,,,,,,17.5,3.2,Humid
115967,2023-12-27,02:03:00,20,Food Not Delivered,Debit Card,10431.0,Shivansh Gole,Surat,1020.0,Royal House,Jaipur,Sushi,,407.0,25.0,61.05,ZOMXM4RF,New User Special,20.35,,,,,,,20.9,2.6,Clear
115968,2024-05-03,18:51:00,76,Delivered Late,Credit Card,3124.0, Abhiram Mitter  ,Bengaluru,523.0,Spicy House,Jaipur,Biryani,,229.0,49.0,114.5,ZOMKXZZW,Republic Day Offer,11.45,174.95,5.0,4.0,5.0,Best biryani in town!,Positive,,,
115969,2023-07-02,21:37:00,30,Delivered,Cash on Delivery,2285.0,Mitali Bera,Bengaluru,,,,,,378.0,20.0,151.2,ZOMVYJQR,Mega Cashback Week,18.9,265.7,3.0,2.0,2.0,,Neutral,,,
