"orderid","orderdate","ordertime","deliverytimeminutes","orderstatus","paymentmethod","customerid","customer_name","customer_city","restaurantid","restaurant_name","restaurant_city","cuisine","orderitemid","fooditemid","foodname","food_category","quantity","unitprice","item_total_price","foodcost","deliveryfee","discount","couponcode","campaignname","gst","order_final_amount","customerrating","deliveryrating","foodrating","review","sentiment","temperature","rainfall","weathercondition"
118472,"2023-03-25","12:00:00",23,"Food Not Delivered","Debit Card",10655,"Ekanta Sastry","Lucknow",634,"TASTY KITCHEN","Nagpur","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,529.00,25.00,132.25,"ZOM9TQC1","Late Night Cravings",26.45,448.20,2,7,3,"Very disappointed with the service.","Negative",36.50,11.30,"Clear"
118472,"2023-03-25","12:00:00",23,"Food Not Delivered","Debit Card",10655,"Ekanta Sastry","Lucknow",634,"TASTY KITCHEN","Nagpur","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,529.00,25.00,132.25,"ZOM9TQC1","Late Night Cravings",26.45,448.20,2,7,3,"Very disappointed with the service.","Negative",34.10,2.90,"Clear"
118473,"2024-11-30","13:35:00",31,"Cancelled","Credit Card",6506,"Anamika Sagar","Lucknow",1179,"Royal Cafe","Chennai","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,503.00,49.00,75.45,"ZOMP8Q2W","New User Special",25.15,501.70,NULL,NULL,NULL,NULL,NULL,26.00,0.00,"Rainy"
118474,"2023-07-01","17:29:00",41,"Cancelled","Credit Card",11283,"Wakeeta Mallick","Chennai",1116,"Spicy Point","Surat","South Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,642.00,25.00,0.00,NULL,NULL,32.10,699.10,NULL,NULL,NULL,NULL,NULL,31.70,145.50,"Cloudy"
118475,"2024-04-16","18:23:00",81,"Delivered Late","UPI",7812,"Unnati Badal","Nagpur",795,"Curry Point","Guwahati","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,174.00,49.00,0.00,NULL,NULL,8.70,231.70,1,2,2,"Wrong item delivered.","Negative",33.00,NULL,"Clear"
118475,"2024-04-16","18:23:00",81,"Delivered Late","UPI",7812,"Unnati Badal","Nagpur",795,"Curry Point","Guwahati","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,174.00,49.00,0.00,NULL,NULL,8.70,231.70,1,2,2,"Wrong item delivered.","Negative",32.50,6.90,"Rainy"
118475,"2024-04-16","18:23:00",81,"Delivered Late","UPI",7812,"Unnati Badal","Nagpur",795,"Curry Point","Guwahati","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,174.00,49.00,0.00,NULL,NULL,8.70,231.70,1,2,2,"Wrong item delivered.","Negative",33.30,4.70,"Humid"
118476,"2023-12-12","14:29:00",25,"Delivered","Debit Card",8136,"Advika Nadig","Raipur",659,"Green Kitchen","Hyderabad","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,236.00,30.00,94.40,"ZOMBA0VA","Weekend Bonanza",11.80,183.40,NULL,NULL,NULL,NULL,NULL,23.90,0.60,"Foggy"
118477,"2023-01-23","14:37:00",27,"Delivered Late","Cash on Delivery",8078,"Farhan Sachdev","Coimbatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,344.00,25.00,0.00,NULL,NULL,17.20,386.20,5,4,4,"Loved the taste, will order again.","Positive",NULL,NULL,NULL
118478,"2023-12-30","12:13:00",18,"Delivered","UPI",3963,"Pranav Thaman","Jaipur",612,"Royal House","Chandigarh","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,368.00,40.00,0.00,NULL,NULL,18.40,426.40,5,5,5,"Amazing experience overall.","Positive",NULL,NULL,NULL
118479,"2023-11-08","09:03:00",39,"Delivered","Net Banking",6095,"Fitan Pillay","Guwahati",408,"Blue Point","Chennai","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,511.00,25.00,153.30,"ZOMYHH9J","Festive Feast",25.55,408.25,5,5,5,"Delivery partner was very polite.","Positive",23.80,0.20,"Foggy"
118479,"2023-11-08","09:03:00",39,"Delivered","Net Banking",6095,"Fitan Pillay","Guwahati",408,"Blue Point","Chennai","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,511.00,25.00,153.30,"ZOMYHH9J","Festive Feast",25.55,408.25,5,5,5,"Delivery partner was very polite.","Positive",22.20,1.60,"Stormy"
118480,"2024-08-08","12:44:00",38,"Delivered","UPI",9398,"Eesha Kar","Kochi",457,"URBAN TREATS","Vadodara","Seafood",NULL,NULL,NULL,NULL,NULL,NULL,NULL,473.00,30.00,70.95,"ZOMH36FU","Festive Feast",23.65,455.70,3,3,4,"Delivery was on time but food was mediocre.","Neutral",34.60,0.00,"Cloudy"
118481,"2023-11-03","08:39:00",32,"Food Not Delivered","Net Banking",201,"Panini Chawla","Guwahati",832,"Golden Kitchen","Kochi","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.00,49.00,66.00,"ZOMG6AB1","Mega Cashback Week",11.00,NULL,3,3,2,"Food was okay, nothing special.","Neutral",37.80,0.00,"Clear"
118481,"2023-11-03","08:39:00",32,"Food Not Delivered","Net Banking",201,"Panini Chawla","Guwahati",832,"Golden Kitchen","Kochi","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.00,49.00,66.00,"ZOMG6AB1","Mega Cashback Week",11.00,NULL,3,3,2,"Food was okay, nothing special.","Neutral",32.00,11.30,"Clear"
118482,"2023-05-30","19:10:00",34,"Delivered","Credit Card",7176,"Yashasvi Sahota","Surat",315,"Curry Diner","Bengaluru","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,642.00,49.00,160.50,"ZOMZ1DCT","Weekend Bonanza",32.10,562.60,2,2,2,"Wrong item delivered.","Negative",24.50,12.00,"Rainy"
118483,"2024-05-11","22:02:00",35,"Delivered","Debit Card",11478,"CHANDANI MAGAR","Nagpur",1151,"TASTY KITCHEN","Hyderabad","Fast Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,397.00,20.00,119.10,"ZOMG6AB1","Mega Cashback Week",19.85,NULL,3,3,3,"Delivery was on time but food was mediocre.","Neutral",33.60,6.20,"Rainy"
118484,"2023-03-26","11:40:00",66,"Delivered Late","UPI",2501,"Aarini Banerjee","Pune",700,"Tasty Hub","Ahmedabad","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,283.00,49.00,0.00,NULL,NULL,14.15,346.15,5,4,5,"Delivery partner was very polite.","Positive",25.90,13.80,"Cloudy"
118485,"2023-12-03","18:03:00",27,"Delivered","Credit Card",987,"Neelima Misra","Bhopal",1063,"The Bites","Hyderabad","Bakery",NULL,NULL,NULL,NULL,NULL,NULL,NULL,583.00,40.00,0.00,NULL,NULL,29.15,652.15,5,5,4,"Delivery partner was very polite.","Positive",34.60,0.40,"Humid"
118485,"2023-12-03","18:03:00",27,"Delivered","Credit Card",987,"Neelima Misra","Bhopal",1063,"The Bites","Hyderabad","Bakery",NULL,NULL,NULL,NULL,NULL,NULL,NULL,583.00,40.00,0.00,NULL,NULL,29.15,652.15,5,5,4,"Delivery partner was very polite.","Positive",11.70,0.00,"Clear"
118486,"2024-11-07","20:01:00",32,"Delivered","Wallet",8614,"Tristan Roy","Raipur",163,"Golden Kitchen","Kochi","BBQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,509.00,49.00,50.90,"ZOMSG9R1","Great Indian Food Fest",25.45,532.55,5,4,4,NULL,"Positive",20.50,0.20,"Foggy"
118487,"2024-12-13","15:39:00",29,"Cancelled","Debit Card",5930,"Mitali Nagarajan","Mumbai",56,"Green Corner","Raipur","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.00,0.00,0.00,NULL,NULL,11.00,231.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118488,"2024-08-19","20:38:00",47,"Food Not Delivered","Debit Card",4386,"Gaurang Khurana","Bengaluru",741,"Urban Grill","Coimbatore","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,425.00,25.00,0.00,NULL,NULL,21.25,471.25,5,5,4,"Delivery partner was very polite.","Positive",16.70,0.00,"Rainy"
118488,"2024-08-19","20:38:00",47,"Food Not Delivered","Debit Card",4386,"Gaurang Khurana","Bengaluru",741,"Urban Grill","Coimbatore","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,425.00,25.00,0.00,NULL,NULL,21.25,471.25,5,5,4,"Delivery partner was very polite.","Positive",23.20,14.90,"Cloudy"
118489,"2023-12-21","12:19:00",37,"Cancelled","UPI",6484,"Rajata Saraf","Jaipur",131,"Curry Cafe","Chennai","Fast Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,834.00,40.00,0.00,NULL,NULL,41.70,915.70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118490,"2023-11-26","11:14:00",25,"Delivered","Net Banking",2578,"Rajeshri Ranganathan","Delhi",908," The Treats  ","Vadodara","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,462.00,40.00,0.00,NULL,NULL,23.10,525.10,4,4,4,NULL,"Positive",22.00,0.50,"Clear"
118491,"2024-07-16","11:32:00",49,"Delivered","Debit Card",3135,"Yadavi Chaudhry","Lucknow",256,"The Hub","Kochi","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.00,25.00,0.00,NULL,NULL,17.75,397.75,5,4,5,"Packaging was excellent and food was hot.","Positive",NULL,NULL,NULL
118492,"2023-05-06","18:19:00",18,"Delivered","Debit Card",6917,"Anthony Chandra","Jaipur",299,"Green House","Delhi","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,461.00,40.00,0.00,NULL,NULL,23.05,524.05,3,4,4,"Food was okay, nothing special.","Neutral",NULL,NULL,NULL
118493,"2024-05-12","20:20:00",28,"Delivered","Net Banking",6228,"Frado Kaur","Pune",1136,"Curry Diner","Ludhiana","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,290.00,49.00,0.00,NULL,NULL,14.50,353.50,3,2,3,"Delivery was on time but food was mediocre.","Neutral",NULL,NULL,NULL
118494,"2023-07-15","15:09:00",35,"Cancelled","Wallet",10271,"Rajata Dhillon","Surat",1162,"urban treats","Bhubaneswar","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,527.00,30.00,0.00,NULL,NULL,26.35,583.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118495,"2023-10-15","09:50:00",39,"Delivered","Debit Card",3347,"Bhavya Dhar","Visakhapatnam",928,"TASTY HUB","Jaipur","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,449.00,20.00,0.00,NULL,NULL,22.45,491.45,5,5,5,"Amazing experience overall.","Positive",30.90,18.20,"Clear"
118495,"2023-10-15","09:50:00",39,"Delivered","Debit Card",3347,"Bhavya Dhar","Visakhapatnam",928,"TASTY HUB","Jaipur","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,449.00,20.00,0.00,NULL,NULL,22.45,491.45,5,5,5,"Amazing experience overall.","Positive",26.90,NULL,"Foggy"
118495,"2023-10-15","09:50:00",39,"Delivered","Debit Card",3347,"Bhavya Dhar","Visakhapatnam",928,"TASTY HUB","Jaipur","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,449.00,20.00,0.00,NULL,NULL,22.45,491.45,5,5,5,"Amazing experience overall.","Positive",31.50,1.80,"Clear"
118496,"2023-07-03","17:54:00",18,"Cancelled","Net Banking",2184,"Shivani Bakshi","Chandigarh",616,"The Cafe","Indore","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,508.00,25.00,76.20,"ZOM9B8KJ","New User Special",25.40,482.20,NULL,NULL,NULL,NULL,NULL,28.10,12.00,"Clear"
118496,"2023-07-03","17:54:00",18,"Cancelled","Net Banking",2184,"Shivani Bakshi","Chandigarh",616,"The Cafe","Indore","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,508.00,25.00,76.20,"ZOM9B8KJ","New User Special",25.40,482.20,NULL,NULL,NULL,NULL,NULL,33.00,4.40,"Humid"
118497,"2023-07-11","19:44:00",19,"Delivered","Net Banking",122,"Advik Manne","Pune",170,"Grand Point","Coimbatore","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,271.00,25.00,40.65,"ZOMY6PLS","Summer Splash",13.55,268.90,3,3,4,"Average experience.","Neutral",NULL,NULL,NULL
118498,"2023-05-16","19:20:00",18,"Cancelled","Debit Card",8858,"Anmol Nanda","Guwahati",957,"Grand Cafe","Chandigarh","Street Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,441.00,49.00,0.00,NULL,NULL,22.05,512.05,NULL,NULL,NULL,NULL,NULL,35.10,4.50,"Cloudy"
118499,"2023-01-15","14:31:00",43,"Delivered","UPI",8755,"Ishita Nigam","Jaipur",295," Golden Cafe  ","Coimbatore","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,489.00,20.00,0.00,NULL,NULL,24.45,533.45,5,4,5,"Best biryani in town!","Positive",13.90,3.10,"Clear"
118499,"2023-01-15","14:31:00",43,"Delivered","UPI",8755,"Ishita Nigam","Jaipur",295," Golden Cafe  ","Coimbatore","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,489.00,20.00,0.00,NULL,NULL,24.45,533.45,5,4,5,"Best biryani in town!","Positive",25.00,21.40,"Cloudy"
118500,"2024-10-26","14:47:00",42,"Delivered","Wallet",9352,"Harsh Kadakia","Surat",113,"Grand House","Ahmedabad","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,599.00,49.00,0.00,NULL,NULL,29.95,677.95,4,3,3,"Great food and fast delivery!","Positive",29.20,0.40,"Cloudy"
118501,"2024-12-07","21:57:00",25,"Delivered","Debit Card",4462,"Charles Mannan","Visakhapatnam",721,"Urban Point","Delhi","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,548.00,25.00,219.20,"ZOMEBPSX","Monsoon Munchies",27.40,381.20,4,5,4,"Best biryani in town!","Positive",NULL,NULL,NULL
118502,"2024-01-25","18:35:00",24,"Delivered","Debit Card",2047,"Manthan Khanna","Bhopal",772,"Blue Kitchen","Bhubaneswar","Street Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,329.00,30.00,0.00,NULL,NULL,16.45,375.45,2,3,1,"Delivery took way too long.","Negative",18.00,2.80,"Clear"
118503,"2024-12-25","17:02:00",50,"Delivered","Cash on Delivery",793,"Champak Das","Patna",992,"Green House","Delhi","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,592.00,40.00,0.00,NULL,NULL,29.60,661.60,2,1,2,"Wrong item delivered.","Negative",13.80,0.00,"Humid"
118503,"2024-12-25","17:02:00",50,"Delivered","Cash on Delivery",793,"Champak Das","Patna",992,"Green House","Delhi","Burgers",NULL,NULL,NULL,NULL,NULL,NULL,NULL,592.00,40.00,0.00,NULL,NULL,29.60,661.60,5,5,5,"Best biryani in town!","Positive",13.80,0.00,"Humid"
118504,"2024-01-20","12:01:00",30,"Delivered","UPI",4540,"Nimrat Banik","Patna",1152,"Green Hub","Coimbatore","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,464.00,30.00,0.00,NULL,NULL,23.20,517.20,4,5,5,"Packaging was excellent and food was hot.","Positive",18.00,0.40,"Cloudy"
118505,"2023-02-12","11:11:00",27,"Delivered","Cash on Delivery",617,"Ucchal Chaudhari","Bhubaneswar",4,"The Grill","Nashik","Biryani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,150.00,49.00,30.00,"ZOM9ECMM","Monsoon Munchies",7.50,176.50,NULL,NULL,NULL,NULL,NULL,20.30,9.90,"Cloudy"
118506,"2024-06-15","22:00:00",37,"Delivered","Wallet",9064,"Rachit Shroff","Raipur",159,"The Point","Surat","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,659.00,40.00,0.00,NULL,NULL,32.95,NULL,2,1,2,"Quality was not up to the mark.","Negative",28.00,38.10,"Rainy"
118506,"2024-06-15","22:00:00",37,"Delivered","Wallet",9064,"Rachit Shroff","Raipur",159,"The Point","Surat","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,659.00,40.00,0.00,NULL,NULL,32.95,NULL,2,1,2,"Quality was not up to the mark.","Negative",31.50,111.20,"Cloudy"
118507,"2024-12-06","17:59:00",32,"Food Not Delivered","Net Banking",7556,"Onkar Narang","Bhubaneswar",232,"Curry Treats","Kolkata","Healthy Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,282.00,0.00,0.00,NULL,NULL,14.10,296.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118508,"2024-09-01","19:01:00",35,"Delivered","Wallet",11717,"Dominic Palla","Patna",476,"BLUE TREATS","Ludhiana","Fast Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,195.00,40.00,0.00,NULL,NULL,9.75,244.75,3,2,4,"Average experience.","Neutral",27.90,0.00,"Clear"
118509,"2023-11-08","11:29:00",58,"Delivered Late","Net Banking",11622,"Timothy Soman","Vadodara",135,"Golden Hub","Bengaluru","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,132.00,20.00,33.00,"ZOMAC9G7","Summer Splash",6.60,125.60,4,3,3,"Great food and fast delivery!","Positive",NULL,NULL,NULL
118510,"2023-05-19","14:57:00",32,"Delivered","Credit Card",3023,"Triveni Borde","Ahmedabad",400,"Urban Grill","Coimbatore","Continental",NULL,NULL,NULL,NULL,NULL,NULL,NULL,160.00,49.00,0.00,NULL,NULL,8.00,217.00,5,5,5,"Delivery partner was very polite.","Positive",30.70,27.20,"Clear"
118511,"2023-04-05","12:52:00",24,"Food Not Delivered","Cash on Delivery",7042,"Omkaar Choudhary","Bhubaneswar",396,"Spicy Treats","Mumbai","Healthy Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,648.00,40.00,324.00,"ZOMAR0US","Weekend Bonanza",32.40,396.40,4,5,5,"Great food and fast delivery!","Positive",33.20,0.00,"Clear"
118512,"2024-09-16","09:59:00",72,"Delivered Late","Debit Card",9997,"Amruta Saran","Nashik",77,"Tasty House","Pune","Healthy Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,431.00,49.00,0.00,NULL,NULL,21.55,501.55,5,4,5,"Best biryani in town!","Positive",27.20,136.50,"Clear"
118513,"2023-06-09","22:50:00",73,"Delivered Late","Cash on Delivery",5859,"Sanya Dayal","Surat",375,"Curry Hub","Bengaluru","BBQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,353.00,25.00,0.00,NULL,NULL,17.65,395.65,5,5,5,"Best biryani in town!","Positive",NULL,NULL,NULL
118514,"2024-11-12","03:58:00",25,"Delivered","UPI",7409,"Jasmit Buch","Guwahati",147,"Blue Treats","Bhopal","Street Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,172.00,25.00,0.00,NULL,NULL,8.60,205.60,3,3,4,NULL,"Neutral",27.30,28.50,"Cloudy"
118515,"2024-01-19","16:32:00",32,"Delivered","UPI",598," Chandresh Pingle  ","Raipur",158,"Blue Grill","Raipur","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,419.00,0.00,0.00,NULL,NULL,20.95,439.95,5,5,5,"Packaging was excellent and food was hot.","Positive",27.80,1.20,"Rainy"
118515,"2024-01-19","16:32:00",32,"Delivered","UPI",598," Chandresh Pingle  ","Raipur",158,"Blue Grill","Raipur","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,419.00,0.00,0.00,NULL,NULL,20.95,439.95,5,5,5,"Packaging was excellent and food was hot.","Positive",18.70,13.50,"Humid"
118515,"2024-01-19","16:32:00",32,"Delivered","UPI",598," Chandresh Pingle  ","Raipur",158,"Blue Grill","Raipur","Thai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,419.00,0.00,0.00,NULL,NULL,20.95,439.95,5,5,5,"Packaging was excellent and food was hot.","Positive",12.60,3.90,"Clear"
118516,"2023-05-07","15:37:00",38,"Delivered","Wallet",2724,"Om Jha","Vadodara",49,"Blue Kitchen","Mumbai","Bakery",NULL,NULL,NULL,NULL,NULL,NULL,NULL,372.00,20.00,0.00,NULL,NULL,18.60,410.60,5,4,5,"Great food and fast delivery!","Positive",34.50,3.30,"Humid"
118516,"2023-05-07","15:37:00",38,"Delivered","Wallet",2724,"Om Jha","Vadodara",49,"Blue Kitchen","Mumbai","Bakery",NULL,NULL,NULL,NULL,NULL,NULL,NULL,372.00,20.00,0.00,NULL,NULL,18.60,410.60,5,4,5,"Great food and fast delivery!","Positive",36.00,0.00,"Cloudy"
118517,"2024-10-16","19:18:00",34,"Delivered","Net Banking",7966,"Yauvani Pandey","Nashik",195,"Urban Bites","Jaipur","BBQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.00,30.00,0.00,NULL,NULL,3.00,93.00,5,5,5,"Packaging was excellent and food was hot.","Positive",NULL,NULL,NULL
118518,"2024-09-22","10:16:00",57,"Delivered","Credit Card",8539,"Yochana Deshmukh","Pune",975,"The Point","Bhopal","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.00,0.00,0.00,NULL,NULL,17.75,372.75,3,3,3,"Food was okay, nothing special.","Neutral",25.50,8.30,"Rainy"
118518,"2024-09-22","10:16:00",57,"Delivered","Credit Card",8539,"Yochana Deshmukh","Pune",975,"The Point","Bhopal","Sushi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.00,0.00,0.00,NULL,NULL,17.75,372.75,3,3,3,"Food was okay, nothing special.","Neutral",29.90,211.10,"Clear"
118519,"2024-03-24","11:31:00",41,"Food Not Delivered","Net Banking",11801,"Laban Choudhury","Bengaluru",1139,"The Hub","Ahmedabad","North Indian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,563.00,30.00,0.00,NULL,NULL,28.15,621.15,5,5,4,"Best biryani in town!","Positive",NULL,NULL,NULL
118520,"2024-11-02","12:54:00",23,"Cancelled","UPI",10924,"Janani Bobal","Kolkata",1053,"Grand Hub","Indore","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,106.00,30.00,0.00,NULL,NULL,5.30,141.30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118521,"2023-01-26","16:15:00",37,"Food Not Delivered","Net Banking",1056,"Udarsh Kuruvilla","Chennai",237,"Blue Point","Jaipur","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.00,20.00,0.00,NULL,NULL,17.75,392.75,3,3,4,"Average experience.","Neutral",7.70,3.20,"Cloudy"
118521,"2023-01-26","16:15:00",37,"Food Not Delivered","Net Banking",1056,"Udarsh Kuruvilla","Chennai",237,"Blue Point","Jaipur","Pizza",NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.00,20.00,0.00,NULL,NULL,17.75,392.75,3,3,4,"Average experience.","Neutral",20.90,2.30,"Cloudy"
118522,"2023-01-16","15:42:00",35,"Delivered","UPI",8385,"Alka Buch","Jaipur",191,"Curry Treats","Vadodara","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,332.00,20.00,0.00,NULL,NULL,16.60,368.60,2,1,2,"Delivery took way too long.","Negative",NULL,NULL,NULL
118523,"2024-01-29","09:37:00",42,"Cancelled","Debit Card",601,"Chandran Prasad","Nashik",863,"Golden Hub","Surat","Healthy Food",NULL,NULL,NULL,NULL,NULL,NULL,NULL,307.00,40.00,122.80,"ZOM6ELGA","First Order Free Delivery",15.35,239.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118524,"2024-01-06","19:45:00",31,"Cancelled","Credit Card",7302,"Ekbal Bahri","Kolkata",1174,"spicy point","Chennai","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,316.00,20.00,0.00,NULL,NULL,15.80,351.80,NULL,NULL,NULL,NULL,NULL,19.90,0.00,"Humid"
118524,"2024-01-06","19:45:00",31,"Cancelled","Credit Card",7302,"Ekbal Bahri","Kolkata",1174,"spicy point","Chennai","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,316.00,20.00,0.00,NULL,NULL,15.80,351.80,NULL,NULL,NULL,NULL,NULL,16.10,0.00,"Cloudy"
118525,"2024-11-07","18:38:00",32,"Food Not Delivered","Cash on Delivery",8383,"Geetika Devi","Nashik",235,"Curry Hub","Bhubaneswar","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,425.00,40.00,0.00,NULL,NULL,21.25,486.25,4,3,3,"Best biryani in town!","Positive",27.50,0.00,"Foggy"
118525,"2024-11-07","18:38:00",32,"Food Not Delivered","Cash on Delivery",8383,"Geetika Devi","Nashik",235,"Curry Hub","Bhubaneswar","Mughlai",NULL,NULL,NULL,NULL,NULL,NULL,NULL,425.00,40.00,0.00,NULL,NULL,21.25,486.25,4,3,3,"Best biryani in town!","Positive",29.70,44.00,"Cloudy"
118526,"2023-10-20","01:15:00",22,"Delivered","UPI",10962,"Mason Deol","Mumbai",1025,"Blue Hub","Lucknow","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,744.00,40.00,0.00,NULL,NULL,37.20,821.20,4,5,3,"Loved the taste, will order again.","Positive",NULL,NULL,NULL
118527,"2024-01-03","10:31:00",18,"Cancelled","Credit Card",4170,"Tripti Bakshi","Nagpur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,587.00,25.00,0.00,NULL,NULL,29.35,641.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118528,"2024-10-22","23:02:00",35,"Delivered","Wallet",9299,"Jacob Sunder","Visakhapatnam",979,"Grand Point","Jaipur","Chinese",NULL,NULL,NULL,NULL,NULL,NULL,NULL,504.00,0.00,0.00,NULL,NULL,25.20,529.20,4,5,3,"Amazing experience overall.","Positive",27.60,0.20,"Clear"
118529,"2024-03-28","10:02:00",39,"Delivered","Debit Card",6675,"Unni Subramanian","Bhubaneswar",455,"Grand Kitchen","Ahmedabad","Mexican",NULL,NULL,NULL,NULL,NULL,NULL,NULL,223.00,0.00,0.00,NULL,NULL,11.15,234.15,5,5,5,"Delivery partner was very polite.","Positive",NULL,NULL,NULL
118530,"2023-11-18","11:54:00",36,"Delivered","Wallet",1954,"Ekiya Varma","Ludhiana",203,"The Grill","Chandigarh","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,374.00,0.00,56.10,"ZOM7CRLP","Payday Delight",18.70,336.60,3,3,2,"Average experience.","Neutral",18.10,8.80,"Clear"
118531,"2023-02-17","05:31:00",37,"Delivered","Debit Card",10477,"Upkaar Mahal","Surat",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,197.00,0.00,19.70,"ZOMJ4KYH","Monsoon Munchies",9.85,187.15,4,3,4,"Amazing experience overall.","Positive",NULL,NULL,NULL
118532,"2024-09-16","20:59:00",62,"Delivered Late","Credit Card",8645,"Jalsa Chandra","Coimbatore",873,"Grand Bites","Bengaluru","Desserts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,467.00,30.00,0.00,NULL,NULL,23.35,520.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118533,"2023-10-12","16:56:00",16,"Delivered","UPI",9206,"Ayaan Kari","Ludhiana",452,"Tasty Hub","Chandigarh","Italian",NULL,NULL,NULL,NULL,NULL,NULL,NULL,482.00,0.00,0.00,NULL,NULL,24.10,506.10,4,5,4,"Great food and fast delivery!","Positive",NULL,NULL,NULL
118534,"2024-05-04","20:37:00",35,"Food Not Delivered","Wallet",5377,"Ria Saran","Delhi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302.00,49.00,30.20,"ZOM64Z2V","Great Indian Food Fest",15.10,335.90,5,4,4,"Packaging was excellent and food was hot.","Positive",NULL,NULL,NULL
